mol,name,pIC50,ast_fraglike,b_triple,density,FCharge,GCUT_PEOE_0,GCUT_PEOE_2,GCUT_SLOGP_1,logP(o/w),PEOE_RPC+,PEOE_VSA-0,PEOE_VSA_FPOL,Q_VSA_FPNEG,Q_VSA_FPPOS,VDistEq
O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@H]3OC(=O)C[C@H](O)C3)[C@@H](C)C=CC2=C[C@H](C)C1)C(CC)(C)C,CHEMBL1064,4.3372421,0,0,0.6937654,0,-0.7955026,0.039567653,-0.27061674,4.4200001,0.11676531,37.013794,0.18222238,0.36182973,0.090919331,3.5049002
O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,CHEMBL103,4.3200002,0,0,0.67225772,0,-0.80097115,-0.032959275,-0.27639511,3.3010001,0.12896219,91.911774,0.086875707,0.21399756,0.054164086,3.095582
O=C(N(NC(=O)c1cc(C)ccc1)C(C)(C)C)c1cc(C)cc(C)c1,CHEMBL3814404,4.3169532,0,0,0.6776582,0,-0.85375571,-0.12238955,-0.16924144,4.967,0.15290011,168.1313,0.14917952,0.22872332,0.090485811,3.3024354
O=C(OC)[C@@H]1[C@H]2N(C)C[C@@H](CC)[C@H]1C/C(=N\N)/c1[nH]c3c(c1C2)cccc3,CHEMBL4076299,4.3124709,0,0,0.71264774,0,-0.85543048,0.015819002,-0.2831718,2.6210001,0.12855904,55.104759,0.13852939,0.16748193,0.12907612,3.0586634
O=C(OCCCN(C)C)[C@]12[C@H](C=3[C@](C)([C@@]4(C)[C@@H]([C@]5(C)[C@H]([C@@](CO)(C)c6nccnc6C5)CC4)CC=3)CC1)CC(C)(C)CC2,CHEMBL4435412,4.3030324,0,0,0.67277175,0,-0.86351424,-0.10668247,-0.2658627,4.8475299,0.096482307,133.49051,0.092738815,0.24964897,0.038540054,3.8225944
O=C(N[C@@H]1C=2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(OC)C(=O)C=2)C,CHEMBL107,4.3010302,0,0,0.7458837,0,-0.83178002,-0.086895533,-0.3632744,2.2084799,0.087240033,60.792957,0.14649397,0.093061581,0.082796603,3.1868572
O=C(O[C@H]1[C@](O)(C(=O)OC)[C@@H]2N(C)c3c(cc(c(OC)c3)[C@]3(C(=O)OC)c4[nH]c5c(c4CCN4C[C@](O)(CC)C[C@@H](C3)C4)cccc5)[C@@]32[C@@H]2[C@@]1(CC)C=CCN2CC3)C,CHEMBL159,4.3010302,0,0,0.73821425,0,-0.85614347,-0.02476852,-0.31326219,5.1700001,0.061719995,116.62836,0.1652641,0.17004454,0.11306157,3.7203681
O([C@@H]1[C@@H](C)O[C@@H](O[C@@H]2C[C@@H]3[C@@](C)([C@@H]4[C@H]([C@]5(O)[C@](C)([C@H](O)C4)[C@@H](C4=CC(=O)OC4)CC5)CC3)CC2)C[C@@H]1O)[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](O)C2)[C@@H](O)C1,CHEMBL1751,4.3010302,0,0,0.76163107,0,-0.8040241,0.080420911,-0.3667036,3.3239999,0.051184613,128.06207,0.21800177,0.24525113,0.17664421,4.5297499
O=C(OC)c1c(NC(=O)c2cc3c(nccc3)cc2)cc(C(=O)Nc2ccc(CCN3Cc4c(cc(OC)c(OCCOCCOCCOC)c4)CC3)cc2)cc1,CHEMBL1777831,4.3010302,0,0,0.73560828,0,-0.85060298,0.034321956,-0.28996834,4.6029601,0.061078034,158.83218,0.13144022,0.079259045,0.099893503,4.7904654
FC(F)(F)C(=O)O.O=C(O)c1c(NC(=O)c2nc3c(cc2)cccc3)cc(C(=O)Nc2ccc(CCN3Cc4c(cc(OC)c(OC)c4)CC3)cc2)cc1,CHEMBL1779518,4.3010302,0,0,0.79831403,0,-0.85058814,0.099934116,-0.36182451,5.8734999,0.098771237,134.32239,0.23725326,0.16671982,0.18439013,4.2032409
FC(F)(F)C(=O)O.O=C(O)c1c(NC(=O)c2cc3c(nccc3)cc2)cc(C(=O)Nc2ccc(CCN3Cc4c(cc(OCCOCCOCCOC)c(OC)c4)CC3)cc2)cc1,CHEMBL1779521,4.3010302,0,0,0.78896809,0,-0.85057831,0.0854472,-0.32278028,4.9587202,0.080929197,158.83218,0.20455724,0.14638004,0.14417969,4.5723948
FC(F)(F)C(=O)O.O=C(O)c1c(NC(=O)c2cc3c(nccc3)cc2)cc(C(=O)Nc2ccc(CCN3Cc4c(cc(OC)c(OCCOCCOCCOC)c4)CC3)cc2)cc1,CHEMBL1779523,4.3010302,0,0,0.78896809,0,-0.85060281,0.0854472,-0.3227801,4.9587202,0.080929197,158.83218,0.20455724,0.14638004,0.14417969,4.5441952
O=C(OC)c1c(NC(=O)c2nc3c(cc2)cccc3)cc(C(=O)Nc2ccc(CCN3Cc4c(cc(OCCOCCOCCOC)c(OC)c4)CC3)cc2)cc1,CHEMBL1779524,4.3010302,0,0,0.73560828,0,-0.85057843,0.050046474,-0.29032028,4.5269599,0.060366523,134.32239,0.13144022,0.079259045,0.10850251,4.8261909
O=C(OC)c1c(NC(=O)c2nc3c(cc2)cccc3)cc(C(=O)Nc2ccc(CCN3Cc4c(cc(OC)c(OCCOCCOCCOC)c4)CC3)cc2)cc1,CHEMBL1779526,4.3010302,0,0,0.73560828,0,-0.85060292,0.050046463,-0.29025528,4.5269599,0.060366523,134.32239,0.13144022,0.079259045,0.10850251,4.7904654
S(CCNC(NC)=C[N+](=O)[O-])Cc1oc(CN(C)C)cc1,CHEMBL1790041,4.3010302,0,0,0.7719416,0,-0.85210836,-0.073774964,-0.23462692,0.93000001,0.12864432,94.225876,0.15278749,0.16140433,0.16671751,3.6647925
O=C1N(C)[C@@H]([C@H](O)[C@@H](C/C=C/CO)C)C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H]1C(C)C,CHEMBL2372472,4.3010302,0,0,0.70474368,0,-0.8399958,0.033906467,-0.34033707,4.4720001,0.027714355,89.703232,0.23215674,0.34623703,0.18179704,4.3233509
O=C1N(C)[C@@H]([C@H](O)[C@@H](C/C=C/CC)C)C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H]1C(C)C,CHEMBL2372482,4.3010302,0,0,0.69549167,0,-0.83999592,0.030186204,-0.33350101,6.381,0.028385647,88.358185,0.21564284,0.34798825,0.16114619,4.3266625
O=C(N[C@@H]1C(C)(C)SSC(C)(C)[C@H](C(=O)O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)CNC1=O)[C@@H](N)Cc1ccc(O)cc1,CHEMBL294616,4.3010302,0,0,0.79045475,0,-0.8189109,0.073823132,-0.38880017,2.895,0.060890421,112.61891,0.27491054,0.32334089,0.25468069,3.9513388
S(CC/N=C(\NC#N)/NC)Cc1c(C)[nH]cn1,CHEMBL30,4.3010302,0,1,0.76575446,0,-0.84603703,0.062846713,-0.3013618,-0.113,0.11396401,18.747677,0.097288162,0.19786018,0.27285254,3.3448591
O=C(OC[C@@H]1C=C[C@H](n2c3nc(N)nc(NC4CC4)c3nc2)C1)CCC(=O)OC[C@@H]1C=C[C@H](n2c3nc(N)nc(NC4CC4)c3nc2)C1,CHEMBL3220342,4.3010302,0,0,0.78040558,0,-0.82658994,0.084969766,-0.32568273,1.63012,0.057215553,52.207878,0.21882579,0.21815628,0.2617324,4.5631437
Fc1cc(O)cc(C[C@H]2C(=O)N3NC(C(=O)O[C@H](/C(=C/C=C/C(=O)N4OCCCC4)/C)C/C=C/C=C/[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(=O)C)C(=O)N[C@@H](C(C)C)C(=O)N2)CCC3)c1,CHEMBL3704747,4.3010302,0,0,0.7507838,0,-0.85782915,0.060846504,-0.3477599,3.859,0.048024572,118.63012,0.25958684,0.22931978,0.17299412,4.2144222
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,CHEMBL384467,4.3010302,0,0,0.76204699,0,-0.79044366,0.032483771,-0.34128129,2.151,0.085775562,78.062737,0.25152153,0.35861754,0.12907803,3.152231
O=C(CO)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,CHEMBL389621,4.3010302,0,0,0.73470789,0,-0.80083954,0.024856439,-0.36140192,1.0140001,0.095956005,64.462784,0.23513952,0.26035899,0.1383229,3.1649306
O([C@H]1[C@H](O)[C@@H](O)[C@@H]2O[C@H](C)OC[C@H]2O1)[C@H]1[C@@H]2[C@@H]([C@H](c3cc(OC)c(O)c(OC)c3)c3c1cc1OCOc1c3)C(=O)OC2,CHEMBL44657,4.3010302,0,0,0.82621723,0,-0.78698456,0.053126842,-0.39393038,1.6160001,0.058115941,74.392914,0.2129802,0.15839294,0.19071157,3.7000015
O([C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@]1(O)C)[C@H]1[C@H](O)[C@@H](N(C)C)C[C@@H](C)O1,CHEMBL532,4.3010302,0,0,0.73179477,0,-0.85631549,-0.078495085,-0.33563814,2.7609999,0.04976774,166.3197,0.1891944,0.34477326,0.12469395,3.6785717
Clc1cc2C(c3c(F)cccc3)=NCc3n(c(C)nc3)-c2cc1,CHEMBL655,4.3010302,0,0,0.78950649,0,-0.82223636,0.0497531,-0.26712102,4.1420002,0.093739904,80.022194,0.079698503,0.061860573,0.068117522,2.9490266
O[C@@H]1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@H]([C@H](N(C)CC3)C4)C=C1,CHEMBL70,4.3010302,0,0,0.74753165,0,-0.8562066,0.074032314,-0.35217461,0.93699998,0.12840959,70.505623,0.15578191,0.17133088,0.10289553,2.6104989
O(C(C)(C)C)C(=O)N1CCN(c2ccc(/C=C/C(=O)c3c(O)c(CC=C(C)C)c(OC)cc3OC)cc2)CC1,CHEMBL4469989,4.2822461,0,0,0.70524466,0,-0.83183837,-0.083058827,-0.26386139,5.2810001,0.11738518,153.66786,0.12174075,0.19143605,0.10893062,4.2087159
O=C(OCc1ccc(OC)cc1)N/N=C\1/c2[nH]c3c(c2C[C@@H]2N(C)C[C@H](CC)[C@H]([C@@H]2C(=O)OC)C/1)cccc3,CHEMBL4074751,4.2814984,0,0,0.7302075,0,-0.85540605,0.029410657,-0.29485703,5.072,0.12274497,81.823105,0.13773575,0.13929859,0.13817519,3.8515403
O=C1C(O)=C(c2cc(O)c(O)cc2)Oc2c1c(O)cc(O)c2,CHEMBL50,4.2798405,0,0,0.85915577,0,-0.76127887,0.22540137,-0.38210085,2.0320001,0.090064503,61.274521,0.44020197,0.20061801,0.22999893,3.1049843
O=C(OC)[C@@H]1[C@H]2N(C)C[C@H](CC)[C@H]1C/C(=N\Nc1ccccc1)/c1[nH]c3c(c1C2)cccc3,CHEMBL3605259,4.2780247,0,0,0.70161742,0,-0.85542446,0.056493558,-0.28224042,6.8140001,0.11651757,79.614571,0.070208304,0.12447958,0.087762631,3.3673835
Oc1cc(O)cc(-c2cc3c(cc(O)cc3)cc2)c1,CHEMBL197892,4.2757239,0,0,0.73886508,0,-0.76515007,0.24134326,-0.36257219,4.349,0.14961421,82.363579,0.22884732,0.098253869,0.13059345,3.099174
O=C1N(C)[C@@H]([C@H](O)[C@@H](C/C=C/C)C)C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N[C@@H](C(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H]1C(C)C,CHEMBL2372463,4.2676063,0,0,0.70326138,0,-0.83981639,0.030761093,-0.33775702,4.6529999,0.02886579,99.749596,0.22826521,0.3545112,0.17684063,4.2910142
[P-](F)(F)(F)(F)(F)F.O=C(N1CCCCC1)c1sc(C=2c3c(SC=4C=2C=CC(=[N+](C)C)C=4)c2c4N(CCC2)CCCc4c3)cc1,CHEMBL2205789,4.251812,0,0,0.84707248,0,-0.84809893,-0.015306113,-0.23220482,8.7698002,0.15145788,100.6463,0.21730623,0.20422611,0.092860974,3.4653058
O=C1N(C)[C@@H]([C@H](O)[C@@H](C/C=C/C)C)C(=O)N[C@@H]([C@H](O)C)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H]1C(C)C,CHEMBL2372506,4.251812,0,0,0.71121573,0,-0.83992869,0.036930721,-0.34397766,2.9360001,0.028139165,137.24495,0.24309494,0.34862891,0.1855979,4.2990608
O=C(OC)c1c(NC(=O)c2ncc(C)nc2)cc(C(=O)Nc2ccc(CCN3Cc4c(cc(OC)c(OC)c4)CC3)cc2)cc1,CHEMBL457439,4.2441254,0,0,0.74270767,0,-0.85058832,-0.030652752,-0.34150699,3.30427,0.078550301,128.56026,0.16530439,0.098484695,0.1279169,4.3957834
Oc1cc(O)cc(-c2cc(-c3ccc(O)cc3)ccc2)c1,CHEMBL207941,4.2365718,0,0,0.72403312,0,-0.76568127,0.19683152,-0.33442989,5.0500002,0.13792941,82.363579,0.20086426,0.086239554,0.11462471,3.2468488
O=C(N(NC(=O)c1cc(OC)ccc1)C(C)(C)C)c1cc(C)cc(C)c1,CHEMBL2286727,4.2358236,0,0,0.69485909,0,-0.85371852,-0.10273337,-0.24053626,4.625,0.13738413,159.42999,0.14984919,0.22638285,0.087061606,3.3797338
O=[N+]([O-])c1ccc(CN2CCN(C(=O)C=3Oc4c(c(OC)cc(OC)c4)C(=O)C=3)CC2)cc1,CHEMBL3763302,4.2350769,0,0,0.79147273,0,-0.84926528,-0.034209643,-0.37366101,2.154,0.098266147,26.718348,0.20105654,0.15057243,0.088030301,3.9569063
Fc1c(F)ccc(CN2CCN(C=3Oc4c(c(OC)cc(OC)c4)C(=O)C=3)CC2)c1,CHEMBL3764781,4.2328444,0,0,0.78615803,0,-0.84687829,-0.057039522,-0.35921073,3.312,0.082430191,51.228157,0.11295515,0.046732519,0.12085535,3.7831719
O(C(C)(C)C)C(=O)N1CCN(c2ccc(/C=C/C(=O)c3c(OC)cc(OC)cc3O)cc2)CC1,CHEMBL4517746,4.2274585,0,0,0.72674471,0,-0.83183759,-0.074396044,-0.30265221,4.2480001,0.1277124,119.72609,0.14212148,0.19490974,0.12716678,4.1032662
S(=O)(=O)(N(C[C@@H](O)[C@@H](NC(=O)O[C@@H]1[C@H]2[C@@H](OC1)OCC2)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,CHEMBL1323,4.221849,0,0,0.7695412,0,-0.81307971,0.06795115,-0.33780348,2.4360001,0.10287105,57.313297,0.19031714,0.19742797,0.14981343,3.7582679
Clc1c(Cl)cccc1C1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OC,CHEMBL1480,4.221849,0,0,0.82071549,0,-0.81099319,-0.050675306,-0.25428841,4.1599998,0.15803389,70.706474,0.16752447,0.13855349,0.10328127,2.9470043
Oc1cc(O)cc(/C=C/c2ccc(O)cc2)c1,CHEMBL165,4.221849,1,0,0.73070109,0,-0.76555717,0.20696896,-0.33293939,3.697,0.14980178,65.691597,0.23319033,0.1001185,0.13307182,3.1518939
O=C(/C=C(\O)/C=C/c1cc(OC)c(O)cc1)/C=C/c1cc(OC)c(O)cc1,CHEMBL116438,4.2076082,0,0,0.74561363,0,-0.78233176,0.09341801,-0.32091665,4.4899998,0.088684641,77.946503,0.1890583,0.10867881,0.10233095,3.8522394
[SH0](=O)(Cc1c(C)c(OCC(F)(F)F)ccn1)c1[nH]c2c(n1)cccc2,CHEMBL480,4.2020402,0,0,0.88032174,0,-0.84835625,0.03884273,-0.34056461,1.78976,0.17043997,55.51239,0.14621627,0.20609139,0.1178083,3.5334995
O(C)c1cc2C(=O)CC(c3ccccc3)Oc2cc1,CHEMBL476292,4.19382,0,0,0.72618401,0,-0.78916311,0.065646239,-0.28479445,3.2249999,0.12329368,38.973251,0.07589902,0.07589902,0.054605845,3.1015522
Clc1c(C(=O)N(NC(=O)c2cc([N+](=O)[O-])ccc2)C(C)(C)C)cccc1,CHEMBL3814906,4.1911139,0,0,0.8064419,0,-0.85346937,0.060856491,-0.23551446,4.487,0.13267784,93.007744,0.25975832,0.3227264,0.10265316,3.3723176
O=[N+]([O-])c1c(NC(=O)c2cc(OC)c(O)c(O)c2)ccc(OC)c1,CHEMBL1945514,4.1870866,0,0,0.84230834,0,-0.79264212,0.082166761,-0.36615518,2.1949999,0.11417726,49.019615,0.3368229,0.21169625,0.14359406,3.3617246
O=[N+]([O-])c1c(NC(=O)c2cc(OC)c(O)c(O)c2)ccc(-c2ccccc2)c1,CHEMBL1945517,4.1739254,0,0,0.79781044,0,-0.791107,0.10592832,-0.30005145,4.1989999,0.11355588,41.181789,0.29410639,0.18226714,0.12834559,3.585146
O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@H]3OC(=O)C[C@H](O)C3)[C@@H](C)C=CC2=C[C@H](C)C1)[C@H](CC)C,CHEMBL503,4.1739254,0,0,0.69881129,0,-0.79550207,0.049645074,-0.29109639,4.0640001,0.11782711,37.013794,0.19435132,0.34016797,0.096971028,3.4917691
O=C(OC)N[C@H](C(=O)NN(C[C@H](O)[C@@H](NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)Cc1ccccc1)Cc1ccc(-c2ncccc2)cc1)C(C)(C)C,CHEMBL1163,4.1687703,0,0,0.71958119,0,-0.86265206,0.058539465,-0.26386139,4.737,0.074369289,37.628201,0.19549912,0.24431641,0.17847341,3.9973493
O(C)c1cc(OC)cc(/C=C/c2c(O)cccc2)c1,CHEMBL206049,4.167491,0,0,0.70122659,0,-0.79278064,0.03284654,-0.33477014,4.223,0.1514971,51.228157,0.083341934,0.04609235,0.037249584,3.1697223
O=[N+]([O-])c1cc(C2C(C(=O)OCC)=C(C)NC(C)=C2C(=O)OC)ccc1,CHEMBL475534,4.1662154,0,0,0.78308058,0,-0.81103271,-0.059467994,-0.26948249,2.9519999,0.13467279,58.451572,0.28325373,0.235174,0.11643977,3.0790222
O=[N+]([O-])c1c(NC(=O)c2cc(O)cc(O)c2)ccc(-c2ccccc2)c1,CHEMBL1945512,4.1426673,0,0,0.79321325,0,-0.79094976,0.13047424,-0.31812075,4.2839999,0.13014686,53.436695,0.31537256,0.19254443,0.14095633,3.4984832
O=[N+]([O-])c1c(NCc2cc(OC)c(O)c(O)c2)ccc(-c2ccccc2)c1,CHEMBL1945983,4.1426673,0,0,0.77038544,0,-0.80823141,0.10117134,-0.28169534,4.6810002,0.12359387,43.390331,0.2234872,0.14656404,0.13075896,3.5997124
Clc1cc(/C=C/c2cc(OC)cc(OC)c2)c(O)cc1,CHEMBL206633,4.1366773,0,0,0.76219308,0,-0.79278064,0.006438244,-0.32211438,4.8520002,0.15317111,75.737961,0.078370601,0.043342948,0.035027649,3.2100933
O=C(OC)[C@@H]1[C@H]2N(C)C[C@H](CC)[C@H]1C/C(=N\N)/c1[nH]c3c(c1C2)cccc3,CHEMBL4074765,4.1344814,0,0,0.71264774,0,-0.85543048,0.015819002,-0.2831718,2.6210001,0.12855904,55.104759,0.13852939,0.16748193,0.12907612,3.0586634
Clc1c(C(=O)N(NC(=O)c2c(C)ccc(C)c2)C(C)(C)C)cccc1,CHEMBL2286725,4.133122,0,0,0.73094052,0,-0.85366148,-0.043076329,-0.21487229,5.1459999,0.15439276,134.92018,0.14904304,0.22851406,0.090403028,3.2560992
O=C(/C=C/C=C/c1cc2OCOc2cc1)N1CCCCC1,CHEMBL43185,4.1301818,1,0,0.7162227,0,-0.84774607,0.048720725,-0.32109386,3.369,0.14956911,52.822289,0.10826799,0.063793264,0.11728978,3.524714
O(CO[C@H]1[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@@H](C)[C@@H](C)OC(=O)C1)C,CHEMBL290433,4.124939,0,0,0.72649586,0,-0.84351194,0.035029721,-0.26386139,3.306,0.08863166,29.65753,0.19170664,0.25889742,0.14750148,3.3011732
O=C(O[C@@H]1[C@H](c2ccc(OC)cc2)Sc2c(N(CCN(C)C)C1=O)cccc2)C,CHEMBL23,4.1095791,0,0,0.74540472,0,-0.86001146,0.020275602,-0.32358044,3.2639999,0.11085161,97.705536,0.13836244,0.12008958,0.076803438,3.3409369
S=C1c2[nH]c3c(c2C[C@@H]2N(C)C[C@H](CC)[C@H]([C@@H]2C(=O)OC)C1)cccc3,CHEMBL4083129,4.1083512,0,0,0.72893173,0,-0.8579815,0.04627296,-0.28302804,2.7,0.15114139,55.104759,0.086357512,0.20363753,0.076849289,3.0572021
O=C(N(NC(=O)c1c(C)cccc1)C(C)(C)C)c1cc(C)cc(C)c1,CHEMBL3814913,4.0974531,0,0,0.6776582,0,-0.853791,-0.10028543,-0.21286082,4.928,0.15273176,155.87639,0.14917952,0.22872332,0.090485811,3.2712562
O(C)c1cc(OC)cc(-c2cc(-c3ccc(OC)cc3)ccc2)c1,CHEMBL206919,4.09691,0,0,0.69035834,0,-0.7927652,-0.055749111,-0.32576481,5.842,0.051247936,82.363579,0.022300169,0.022300169,0,3.4442143
O=C1[C@@H](C)[C@@H](CCCC)OC(=O)C[C@H](O)[C@H](Cc2ccccc2)N(C)C(=O)CO1,CHEMBL288741,4.09691,0,0,0.72782761,0,-0.84327888,0.062833443,-0.30280739,2.73,0.097683728,19.611166,0.2470374,0.21167956,0.12992556,3.4417784
O([C@H](C(=O)OC)C(C)C)C(=O)[C@H]([C@H](O)CCCCCCC)C,CHEMBL40173,4.0809221,0,0,0.68582922,0,-0.80226582,-0.059569933,-0.28244475,4.0637398,0.14075544,8.701313,0.21303466,0.30731422,0.11941191,3.5542047
O=C(OC)[C@@H]1[C@H]2N(C)C[C@@H](CC)[C@H]1C[C@H](O)c1[nH]c3c(c1C2)cccc3,CHEMBL4090917,4.0764451,0,0,0.70970976,0,-0.85622263,0.046419527,-0.29454777,3.0699999,0.12998697,55.104759,0.14014484,0.14093886,0.11025821,3.0572021
O=[N+]([O-])c1ccc(CCN2CCN(C(=O)C=3Oc4c(c(OC)cc(OC)c4)C(=O)C=3)CC2)cc1,CHEMBL3763433,4.0762382,0,0,0.78258675,0,-0.85382295,-0.034210742,-0.37252942,2.2420001,0.097104326,35.419662,0.19345936,0.14488286,0.055775974,4.0400324
O=C(OC)[C@@H]1[C@H]2N(C)C[C@H](CC)[C@H]1C/C(=N\Nc1nccnc1)/c1[nH]c3c(c1C2)cccc3,CHEMBL4062327,4.0717068,0,0,0.72551864,0,-0.85542291,0.027671501,-0.294873,4.9495301,0.10667221,55.104759,0.096833944,0.15156652,0.11413763,3.3673835
O=C(OC)[C@@H]1[C@H]2N(C)C[C@@H](CC)[C@H]1C/C(=N\O)/c1[nH]c3c(c1C2)cccc3,CHEMBL4059582,4.0687456,0,0,0.72360134,0,-0.85538363,0.032627169,-0.29480144,3.0899999,0.13039592,55.104759,0.14496648,0.17584535,0.11161955,3.0586634
O=C(OCc1ccccc1)N([C@H]([C@H](OCOC)CC(=O)OC)Cc1ccccc1)C,CHEMBL39074,4.0655017,0,0,0.72199309,0,-0.82530725,0.058837034,-0.26386139,3.7349999,0.12957747,13.118393,0.1556356,0.081367016,0.16034399,3.5284595
O=C(O[C@H]1[C@@H](C)[C@@H](C)OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)C)[C@@H](OC)C2)[C@H](C)[C@@H](O[C@H]2[C@H](OC(=O)C)[C@@H](N(C)C)C[C@@H](C)O2)[C@@H](C)C[C@@]2(C(=O)[C@@H]1C)OC2)C,CHEMBL564085,4.0639892,0,0,0.74655128,0,-0.8562457,-0.10763723,-0.28851256,4.2374802,0.049029768,120.12304,0.18183638,0.29108649,0.10739817,3.8759975
O([C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@]1(OC)C)[C@H]1[C@H](O)[C@@H](N(C)C)C[C@@H](C)O1,CHEMBL1741,4.0619807,0,0,0.72653437,0,-0.85631603,-0.083474942,-0.32363093,3.1247399,0.049883626,166.3197,0.16448554,0.32864156,0.10834583,3.6708479
O=C(/C=C(\O)/c1ccccc1)c1c(OC)c2c(occ2)cc1,CHEMBL458131,4.0555172,0,0,0.74367917,0,-0.83981508,0.083652921,-0.2834484,4.0580001,0.11939848,36.764713,0.12803653,0.091984987,0.065588318,3.2584538
O=C(OCc1ccccc1)N([C@H]([C@H](O)CC(=O)OC)Cc1ccccc1)C,CHEMBL37969,4.0506101,0,0,0.72289675,0,-0.82544601,0.076850884,-0.27834907,3.095,0.14603485,13.118393,0.20924494,0.099246822,0.155003,3.5178821
O=C(OC)[C@@H]1[C@H]2N(C)C[C@H](CC)[C@H]1CC(=O)c1n(C)c3c(c1C2)cccc3,CHEMBL4071619,4.04983,0,0,0.70728797,0,-0.85948694,0.012671399,-0.28309453,3.234,0.13938263,46.403446,0.11929455,0.14818259,0.062321134,3.0647285
Fc1c(CNC(=O)C=2C(=O)C(O)=C3C(=O)N4[C@H](C)CCO[C@H]4CN3C=2)ccc(F)c1,CHEMBL1229211,4.0457573,0,0,0.84131843,0,-0.82843423,0.058149666,-0.38874751,1.086,0.091311343,39.703896,0.32049909,0.18718641,0.24713045,3.6433489
O=C(CO)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](N)C2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1.Cl,CHEMBL359744,4.0136313,0,0,0.84044331,0,-0.82896698,0.093154788,-0.35583293,1.601,0.049108535,33.211121,0.28215927,0.28838462,0.2296306,3.6724603
[SH0](=O)(Cc1c(C)c(OC)c(C)cn1)c1[nH]c2c(n1)cc(OC)cc2,CHEMBL1503,4.0123339,0,0,0.77580321,0,-0.84838802,-0.058513351,-0.31157309,1.3150001,0.14885092,76.468605,0.11858428,0.095992245,0.084354773,3.4547644
O=C(N[C@@H]1[C@H](O)Cc2c1cccc2)[C@@H](C[C@H](O)CN1[C@H](C(=O)NC(C)(C)C)CN(Cc2cnccc2)CC1)Cc1ccccc1,CHEMBL115,4,0,0,0.70238298,0,-0.84934473,0.072657369,-0.29775578,2.7639999,0.063444734,94.734718,0.14932267,0.16453478,0.13064726,4.0111308
S(=O)(=O)(N(C[C@@H](O)[C@@H](NC(=O)O[C@@H]1COCC1)Cc1ccccc1)CC(C)C)c1ccc(N)cc1,CHEMBL116,4,0,0,0.75914019,0,-0.81484222,0.075144276,-0.35153347,2.385,0.11392918,57.313297,0.1936857,0.20110568,0.13447091,3.6640811
