mol,name,IC50(nM),Activity,pIC50,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
O=C1N(C)[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N2[C@H](C(=O)N[C@@H]([C@H](CC)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@]3(C(=O)O[C@@H]1[C@H](CC)C)C(C)(C)O3)CCC2,CHEMBL2369618,1550,1,5.809668302,183.23337,0,0,3,5,10,0,12,0,169,3,13,79,50,250.01466,1.4793767,0,0,60,0,0,90,0,8,11,0,0,1.6514382,-2.7177563,-0.50763136,0.49477628,2.8663793,-2.8666294,-0.42356578,0.4676272,2.7262602,-2.4641294,-0.33674657,0.61218417,3.0644202,122.72263,12,0.14457831,12,173,9,83,5,12,0.14457831,152,0,59.006615,49.662708,41.435909,43.584328,37.054489,28.342697,19.561962,21.878918,11,0,0.71157241,20,0,-0.84099245,-0.36523944,0.042803794,3.5142474,-1.1659442,-0.32016405,0.037677798,3.4533808,-0.53503346,-0.21071883,0.14139552,3.7406034,18.764109,34.381859,26.881325,8.5209265,8.5209265,-12.552241,0,15.191789,30.712687,0,14,14,1,0,69.768616,31.071083,16.548319,55.803146,24.777187,13.168891,17.501835,19,3,0,2,8.0869999,-11.724,30.398079,1,1,46,0,4,29,4,16.947001,-16.948999,7.3640423,-7.3640423,0.043383095,0.046558131,417.86133,76.776947,26.926653,25.857038,90.646713,12.949531,14.708499,68.016373,327.42844,0,0,0,124.60604,2.9144292,0.79319686,0.4399502,0.10727797,0.20680313,0.56004977,0.099525146,942.86682,522.96527,127.52047,245.82523,665.72675,118.30475,0.25,0.33333334,16.947001,-16.948999,0.042485397,0.043070387,0.59107518,0.45459035,0.26499483,0.40892485,0.54540968,0.14393,702.60632,540.36792,314.99725,486.08569,648.3241,171.08844,15,1,5,0.042485397,0.043070387,0,4.73734,54.032253,65.437302,271.10214,18.439579,28.425131,169.32556,0,176.43184,94.342026,399.91217,29.907909,236.75972,15.62157,76.086235,40.713581,0,308.51068,68.25531,531.50092,227.67999,0.17703453,7.3750396,4.0896616,12.413891,1188.692,1545.0641,124.60604,0,0,17.047728,848.35834,120.8085,141.65378,1099.4249,28562,143,410
O(C)c1c(OC)ccc(CCN(CCC[C@@](C#N)(C(C)C)c2cc(O)c(OC)cc2)C)c1,CHEMBL2074918,1600,1,5.795880017,75.172546,0,0,3,4,6,0,12,0,68,1,7,32,25,95.618744,1.406158,0,0,26,0,0,36,0,2,4,0,0,1.8105861,-2.7272396,-0.48019883,0.31262746,2.7023492,-2.7377806,-0.40929833,0.4286676,2.756551,-2.4749417,-0.21465236,0.57930315,2.9486291,47.74345,12,0.36363637,12,69,0,33,10,13,0.39393941,56,1,23.725405,20.143372,17.576986,19.026733,15.304428,10.99055,7.6265502,9.2800589,1,0,0.68279809,18,0,-0.86107826,-0.38587454,-0.097687326,2.8833897,-0.95501477,-0.30196872,0.03410146,2.9668128,-0.52950972,-0.17381558,0.075471088,3.1269622,7.7274427,11.085043,9.147687,2.3940332,4.8212414,-5.5923448,0,7.9538069,12.737765,0.98192948,9.6485157,5.2629256,1.1030433,3.5376816,28.23875,13.777778,7.4978456,23.07337,11.180156,6.054666,8.0613718,6,1,1,0,5.3357401,-4.8240399,12.869736,0,1,12,0,2,13,2,5.0689998,-5.073,2.4232998,-2.4232998,0.089721359,0.14742804,173.49301,84.280296,33.834076,0,10.324173,0,0,115.97165,62.005161,0,17.742489,0,0,15.278809,0.95008481,0.41135874,0.029787336,0.049915187,0.58864123,0.020127852,487.32669,210.99811,15.278809,25.602982,301.93155,10.324173,0.5,1,5.0689998,-5.073,0.088774905,0.15966883,0.8028183,0.3403334,0.1374782,0.19718167,0.6596666,0.059703466,411.78934,174.56709,70.516655,101.14034,338.36258,30.623678,9,0,2,0.088774905,0.15966883,0.15625,4.7900538,58.384892,3.1243138,0,84.54026,10.781946,157.91719,0,105.85911,37.736813,87.62574,12.67688,0,92.568558,4.4107962,43.946609,0,162.46432,36.879158,205.70082,74.949997,0.3448742,6.044394,3.906435,9.6827536,512.92969,645.26251,25.253757,0,0,0,423.02679,20.299505,38.820679,440.58398,3423,53,156
O=C1N(C)[C@@H]([C@H](O)[C@@H](C/C=C/C)C)C(=O)N[C@@H]([C@H](O)C)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]([C@H](CC)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H]1C(C)C,CHEMBL2372487,1600,1,5.795880017,212.6492,0,0,3,5,14,0,0,0,204,8,22,89,52,302.5867,1.4832681,0,0,64,0,0,115,0,11,14,0,0,4.4215598,-2.7306845,-0.41237068,0.38204625,2.7377334,-2.8938792,-0.40596727,0.34176627,2.7098193,-2.4789619,-0.26899463,0.49765691,2.9816139,151.4368,17,0.19101124,0,204,12,89,6,17,0.19101124,192,0,69.184105,58.089756,47.074104,48.184467,40.958923,31.775312,20.503098,21.386566,14,0,0.70740658,24,0,-0.83992738,-0.35795936,0.037604891,3.5546455,-1.166541,-0.34036374,0.006003197,3.4835563,-0.53603953,-0.19610557,0.10975845,3.7758932,24.851355,47.530273,30.369577,8.3331232,8.3331232,-11.899008,0,11.840641,34.805164,-3.87E-06,12.412031,14,1.0000521,2.31E-06,87.011238,40.653809,25.744551,71.930809,33.532295,21.201899,27.101181,25,8,0,3,5.3080001,-11.78861,34.268879,0,1,34,0,0,39,4,22.139999,-22.139999,9.4030266,-9.4030266,0.029451828,0.041425891,531.84766,86.982971,28.313644,43.095066,160.46783,12.949531,0,99.749596,314.42627,0,0,0,149.23613,23.987076,0.7611115,0.40480807,0.11937736,0.23888852,0.59519196,0.11951116,1104.4152,587.39911,173.22321,346.64056,863.65668,173.41736,0.29166666,0.41176471,22.139999,-22.139999,0.028952124,0.032971997,0.46627694,0.40480807,0.35590881,0.53372306,0.59519196,0.17781425,676.59387,587.39911,516.44354,774.46191,863.65668,258.0184,17,0,1,0.028952124,0.032971997,0.12359551,2.2437999,166.20943,76.592506,311.2594,18.439579,35.286369,197.38312,0,35.286369,113.21043,599.86829,34.014992,262.48438,94.901566,125.34012,48.775017,0,148.4968,76.286194,797.2514,328.04999,0.15510327,7.4757333,4.2989049,12.749688,1451.0558,1784.9523,149.23613,0,0,28.41288,974.39764,142.44484,218.34978,1262.687,41410,159,434
O=C1N(C)[C@@H]([C@H](O)[C@@H](C/C=C/C)C)C(=O)N[C@@H]([C@H](O)C)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H]1C(C)C,CHEMBL2372507,1600,1,5.795880017,212.6492,0,0,3,5,14,0,0,0,204,8,22,89,52,302.5867,1.4832681,0,0,64,0,0,115,0,11,14,0,0,4.413208,-2.7306774,-0.42426693,0.38268492,2.7376378,-2.8938777,-0.40737316,0.34180456,2.7101486,-2.4789603,-0.27175796,0.50046295,2.9813707,151.4368,17,0.19101124,0,204,12,89,6,17,0.19101124,192,0,69.184105,58.089756,47.074104,48.184467,40.904083,31.72047,20.448256,21.331724,13,0,0.70740658,24,0,-0.83992875,-0.35804585,0.038531829,3.5494351,-1.166522,-0.34035665,0.006005053,3.4784894,-0.53602761,-0.20059013,0.11200234,3.7706909,24.851341,47.535603,30.374861,8.5846319,8.5846329,-11.99411,0,11.840642,34.805164,-3.87E-06,12.412031,14,1.0000521,2.31E-06,87.011238,40.653809,26.404642,71.930809,33.532295,21.745516,27.101181,25,8,0,3,5.3080001,-12.10206,34.258808,0,1,34,0,0,39,4,22.139999,-22.139999,9.4033031,-9.4033031,0.029450962,0.041424673,531.84766,86.982971,28.313644,43.095066,160.46783,12.949531,0,108.45091,305.72498,0,0,0,149.23613,23.987076,0.7611115,0.40480807,0.11937736,0.23888852,0.59519196,0.11951116,1104.4152,587.39911,173.22321,346.64056,863.65668,173.41736,0.29166666,0.41176471,22.139999,-22.139999,0.028952124,0.032971997,0.46627694,0.40480807,0.35590881,0.53372306,0.59519196,0.17781425,676.59387,587.39911,516.44354,774.46191,863.65668,258.0184,17,0,1,0.028952124,0.032971997,0.12359551,2.2437999,166.20943,76.592506,311.2594,18.439579,35.286369,197.38312,0,35.286369,113.21043,599.86829,34.014992,262.48438,94.901566,125.34012,48.775017,0,148.4968,76.286194,797.2514,328.04999,0.15510327,7.4757333,4.3024182,12.74981,1451.0558,1784.9523,149.23613,0,0,28.41288,974.39764,142.44484,218.34978,1262.687,41494,157,434
S(Cc1[nH]c2c(n1)cccc2)c1nn2C(=O)C=C(c3ccccc3)Nc2n1,CHEMBL4166976,1640,1,5.785156152,53.077103,0,0,3,4,5,0,20,0,41,3,8,27,16,70.136269,1.7106407,0,0,19,0,0,14,0,6,1,0,1,1.1097534,-2.2972968,-0.61604196,0.66906422,2.3399649,-2.3206787,-0.51748651,0.74394143,2.4892223,-1.9515978,-0.46874839,0.83583492,2.6694336,24.482899,4,0.12903225,21,45,2,31,3,4,0.12903225,22,0,18.216969,14.902457,10.48061,12.396976,13.259152,9.3667068,4.9189377,7.0244045,0,0,0.79862529,15,0,-0.83399487,-0.44881707,0.073400155,2.4449637,-0.94639778,-0.32205063,0.15352751,2.5464931,-0.45066398,-0.22077335,0.22216894,2.7619541,8.7556973,10.288174,4.3185372,2.8849955,3.0750375,-5.7122335,0,12.879339,10.638093,0.50866902,9.7992764,7.0131798,3.3800824,1.9475197,18.992716,8.3935947,4.1599998,13.160326,5.7268491,2.8057911,2.7913778,7,2,1,0,3.3829999,-6.79357,10.411509,0,1,26,1,5,4,1,4.9130001,-4.914,2.1165037,-2.1165037,0.13018562,0.1611793,27.485228,66.730339,19.809576,8.6190128,28.848198,12.949531,0,26.718348,105.54494,9.4210396,5.6825762,5.8194671,13.566921,0.13689101,0.81492585,0.50369465,0.058923602,0.18507417,0.49630535,0.12615056,270.01105,166.89018,19.523279,61.321007,164.44188,41.797729,0.46666667,0.875,4.9130001,-4.914,0.11622227,0.14387465,0.60564244,0.5538227,0.1637349,0.39435756,0.44617733,0.23062265,200.66876,183.49921,54.250622,130.6633,147.83286,76.412682,8,0,5,0.11622227,0.14387465,0.44444445,3.8199,0,75.280174,16.78553,0,29.375711,0.69307917,0,183.47687,0,51.3522,10.45509,23.862217,52.010635,17.478609,5.513495,26.954865,193.66541,5.2587838,32.21954,88.489998,0.41972107,5.9541965,3.6848726,9.1782131,331.33206,468.84064,28.670536,0,0,5.6825762,217.93732,52.988293,45.718266,374.42801,2060,41,150
Brc1ccc(-c2c(c(C)on2)C2C(C(=O)OCC)=C(C)NC(C)=C2C(=O)OCc2nnn(CCc3ccccc3)c2)cc1,CHEMBL4087156,1643,1,5.784362437,90.217377,0,0,3,5,5,0,22,0,75,1,6,43,30,123.94212,1.6525617,0,1,32,0,0,32,0,5,5,0,0,1.2688709,-2.5062118,-0.52588993,0.54439765,2.5529666,-2.5173566,-0.37377006,0.69993073,2.5992572,-2.2305851,-0.25596589,0.74467379,2.8221912,46.576626,10,0.21276596,22,79,4,47,3,12,0.25531915,53,0,30.509497,25.973337,19.679279,21.982399,20.761259,14.735131,10.050965,12.946726,1,1,0.81208062,20,0,-0.82083493,-0.38651323,0.023077533,2.8834853,-1.0865358,-0.26564556,0.13632217,2.9475887,-0.51389349,-0.18979964,0.19305076,3.147136,11.963323,15.174798,12.499971,6.1559401,6.1559401,-8.8186817,0,15.459917,16.719337,0,14,14,1,0,34.337708,16.207989,8.483777,26.708801,12.527226,6.5275302,7.7810974,10,1,0,2,5.1459999,-7.5762501,16.788065,0,1,28,0,5,10,4,6.6459999,-6.6469998,2.9914546,-2.9914546,0.09769538,0.12001877,101.65858,99.943382,45.427929,0,0,29.416998,0,110.41037,153.45395,9.4210396,0,0,27.270733,10.909872,0.88502103,0.52978253,0.064942628,0.11497895,0.47021747,0.050036326,520.31525,311.46594,38.180603,67.597603,276.4469,29.416998,0.5,1,6.6459999,-6.6469998,0.10622931,0.090266287,0.72627831,0.60671425,0.17219839,0.27372169,0.39328572,0.1015233,426.98834,356.6951,101.23764,160.9245,231.21774,59.686855,10,0,5,0.10622931,0.090266287,0.62790698,6.3207898,18.01075,70.067589,69.724205,20.926258,14.576718,43.542274,4.4107962,181.94534,0,218.62399,16.26597,79.458328,54.57666,21.065855,30.87216,5.9423227,234.23726,36.417187,179.25815,121.37,0.28994733,6.5545888,4.0097456,10.569654,587.91284,796.15491,60.599648,0,0,5.6825762,446.36121,48.785389,66.282219,646.54199,6746,70,226
O=C1N(C)[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N2[C@H](C(=O)N[C@@H]([C@H](CC)C)C(=O)OC(C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(O)(C)C)C(=O)O[C@@H]1[C@H](CC)C)CCC2,CHEMBL1790698,1660,1,5.779891912,180.50858,0,0,4,6,10,0,12,0,167,4,14,78,50,246.99136,1.4789902,0,0,59,0,0,89,0,7,12,0,0,1.9082756,-2.710052,-0.50550544,0.50762886,2.7502906,-2.8580701,-0.42110038,0.47073776,2.7024803,-2.4667501,-0.34039536,0.6222192,3.0020206,119.64942,13,0.16049382,12,170,9,81,5,13,0.16049382,149,0,58.506615,48.740059,40.51326,42.661678,36.547852,27.780806,19.639313,21.962252,11,1,0.71363324,20,0,-0.8409133,-0.36452806,0.04871377,3.4847953,-1.1659485,-0.31127802,0.039647732,3.4265745,-0.53529501,-0.20795986,0.14713947,3.7102737,19.198898,35.11071,26.141474,8.4837322,8.4837322,-12.141423,0,15.133104,30.268417,0,14,14,1,0,70.486511,33.052319,19.77721,56.609154,26.465963,15.804027,19.207893,19,4,0,2,7.592,-11.51561,30.004326,0,1,43,0,3,30,3,17.4,-17.402,7.4046421,-7.4046421,0.038960584,0.052204948,381.82651,81.042336,31.831581,25.857038,75.071831,55.316059,0,68.016373,327.42844,0,0,0,122.10229,13.185725,0.77517068,0.44913483,0.11448804,0.22482932,0.55086517,0.11034129,916.00226,530.73285,135.28801,265.6759,650.94531,130.38789,0.25,0.33333334,17.4,-17.402,0.037873562,0.041949201,0.53596789,0.46386188,0.30487162,0.46403214,0.53613812,0.15916052,633.34149,548.13544,360.26013,548.33667,633.54272,188.07651,15,1,4,0.037873562,0.041949201,0.07692308,4.4565401,79.41748,64.799667,277.5708,18.439579,28.425131,136.42838,0,176.43184,94.342026,399.91217,29.45919,236.75972,37.882481,76.086235,47.182228,0,308.51068,70.741989,498.60373,241.37,0.17718469,7.3398499,4.0935569,12.376965,1181.6782,1525.1504,122.10229,0,0,17.047728,822.91736,125.07123,152.71693,1088.3979,27904,137,394
FC(F)(F)c1c(OC)ccc(Nc2nc(-c3cc(OC)c(OC)cc3)nc3c2cccc3)c1,CHEMBL4163917,1670,1,5.777283529,62.952862,0,0,3,4,4,0,22,0,53,1,5,33,25,92.837463,1.7516502,0,0,24,0,3,20,0,3,3,0,0,1.4399819,-2.3143013,-0.58959258,0.59223235,2.3868208,-2.278702,-0.52278864,0.70613432,2.5216677,-2.0361671,-0.38363105,0.77105254,2.6233644,34.521141,6,0.16666667,23,56,0,36,2,7,0.19444445,33,0,23.587212,18.026567,14.273502,16.34457,15.83338,9.8519096,6.0534182,8.5378246,0,0,0.80168486,15,0,-0.7885012,-0.42432967,0.038496859,2.6058986,-0.89478403,-0.30120429,0.18184371,2.7729228,-0.48484439,-0.20256524,0.16517475,2.9097338,7.851429,10.712587,8.2176552,5.2301202,5.318655,-6.6420612,0,12.649118,11.882611,0.2065888,13.951994,7.584516,1.7999363,0.14430438,26.074074,11.372781,6.0491495,18.902637,8.1557436,4.3037887,4.6716685,6,1,1,1,5.3674998,-7.9593501,11.89666,0,1,23,0,4,6,2,5.5910001,-5.5929999,2.6213186,-2.6213186,0.16016296,0.13251044,86.109604,98.408943,36.726616,11.190562,0,0,9.0455017,98.03923,24.509808,0,35.725906,11.502043,0,7.5112681,0.93299699,0.42335525,0.04540281,0.067003004,0.57664478,0.021600194,390.71066,177.28825,19.013311,28.058813,241.48123,9.0455017,0.46666667,0.875,5.5910001,-5.5929999,0.20819174,0.11085285,0.75766045,0.42862913,0.13071445,0.24233955,0.5713709,0.11162511,317.28506,179.4968,54.73922,101.48441,239.27269,46.745193,8,0,4,0.20819174,0.11085285,0.69696969,6.3965001,32.999664,51.58181,0,0,3.185575,106.1516,7.7595162,186.66245,0,65.69529,11.94737,0,111.45107,7.7595162,18.915859,33.326015,176.43184,0,106.1516,65.5,0.3512581,6.1699252,3.6525702,9.815382,418.76947,568.09851,16.372663,0,0,5.6825762,355.23193,24.884882,22.055241,455.43597,3204,57,176
O=C(OCc1ccccc1)NCCCC[C@H](NC(=O)[C@H]1N(C(OC(C)(C)C)=O)C[C@H](OC(=O)C2CCCCC2)C1)C(=O)OC(C)(C)C,CHEMBL1253373,1680,1,5.774690718,107.45803,0,0,3,5,5,0,6,0,100,2,7,47,30,147.99672,1.4799671,0,0,35,0,0,53,0,3,9,0,0,1.5734379,-2.7635319,-0.50992298,0.43493834,2.7780805,-2.7796059,-0.41583779,0.52547616,2.8577912,-2.5221305,-0.3197988,0.62374353,3.0113537,73.69397,13,0.26530612,6,102,5,49,8,21,0.42857143,91,0,34.614307,28.802881,23.681435,24.794317,22.108994,16.789757,12.079752,13.174234,3,0,0.7262426,23,0,-0.82194644,-0.3894881,0.039548509,3.04792,-1.1644534,-0.27017516,0.067800008,3.0236232,-0.53101331,-0.21605732,0.12567574,3.2646,12.10078,21.591312,16.670944,4.6198564,4.6198564,-6.9049034,0,8.4738951,17.959656,0,14,14,1,0,41.421074,20.144896,15.832178,34.379288,16.649345,13.045688,12.178567,12,2,0,3,6.02,-7.5138402,17.817369,0,1,17,0,3,17,4,10.483,-10.483,4.3376703,-4.3376703,0.084022634,0.078924157,188.2437,84.233177,6.2919211,17.238026,12.949531,29.416998,38.399021,158.20117,87.378456,0,0,27.133842,45.708275,5.2812943,0.77316982,0.46211907,0.11152913,0.22683018,0.53788096,0.11530105,541.58643,323.70303,78.123413,158.88896,376.77237,80.765549,0.47826087,0.91666669,10.483,-10.483,0.074406184,0.069636554,0.5576486,0.47454107,0.27211446,0.44235137,0.52545893,0.17023695,390.61914,332.40436,190.60948,309.85626,368.07104,119.24679,12,0,3,0.074406184,0.069636554,0.36170211,5.6774998,36.0215,38.507298,130.01878,36.879158,7.5963712,0,0,88.215919,169.81564,268.60678,17.42614,163.31064,3.1243138,40.432297,17.618162,0,278.95782,72.262138,199.95609,149.57001,0.2619549,6.6147099,4.2581611,10.831428,700.4754,908.54077,67.834602,0,0,11.365152,486.70181,90.780579,79.199753,659.82098,9623,64,234
O(CCCCCN1CCN(c2ncccn2)CC1)c1c(CCc2cc(OC)ccc2)cccc1,CHEMBL487761,1720,1,5.764471553,79.288551,0,0,3,4,5,0,18,0,70,0,5,34,27,98.326576,1.4046654,0,0,28,0,0,36,0,4,2,0,0,1.0350775,-2.7722256,-0.5378651,0.62507081,2.6837864,-2.8837535,-0.47301313,0.72105443,2.6917748,-2.4908724,-0.41337222,0.76820207,2.9595003,49.787453,12,0.32432431,18,73,0,37,6,12,0.32432431,55,0,23.426228,20.234379,17.629028,19.4431,16.813993,12.39602,8.5224905,10.599319,0,0,0.68033755,22,0,-0.85334235,-0.37707579,0.062200051,2.7804246,-0.98705244,-0.32623494,0.14630091,2.8396444,-0.52910572,-0.18929504,0.16839047,3.0308597,9.0667849,9.8414288,9.8414288,3.6908014,4.5656524,-6.1461287,0,9.838501,13.693772,0.86813527,14,6.1829386,1.4868699,1.2063465,27.046019,15.29742,9.1192188,21.217651,11.90723,7.0592289,7.4306903,6,0,1,0,4.362,-5.5418801,13.815026,0,1,24,0,4,14,3,5.7620001,-5.7639999,2.3212795,-2.3212795,0.088002384,0.14987585,196.56651,100.11451,0,0,15.681574,0,0,110.13559,61.274521,0,0,11.365152,0,5.0075121,0.93591017,0.37545639,0.032735813,0.064089842,0.62454361,0.031354032,468.09113,187.78278,16.372663,32.054237,312.36258,15.681574,0.5,1,5.7620001,-5.7639999,0.12495662,0.14538515,0.88315618,0.3490794,0.032735813,0.1168438,0.65092057,0.084107995,441.70648,174.59044,16.372663,58.438889,325.5549,42.066223,11,0,4,0.12495662,0.14538515,0.97058821,4.6416402,25.12409,36.695374,0,113.12415,6.37115,73.120682,0,193.21738,56.605217,12.385949,13.6875,0,58.695148,3.1243138,16.858006,1.8990928,287.55939,113.12415,35.383869,50.720001,0.34317648,6.2094536,4.2394915,9.8243504,500.14536,677.04919,16.372663,0,0,0,442.46649,15.681574,16.372663,460.62198,4701,47,168
O=C(N)C(N1CCN(c2nc(-c3cnccc3)nc3sc4c(c23)CCC(C)C4)CC1)c1ccccc1,CHEMBL4519515,1730,1,5.761953897,79.585793,0,0,3,4,5,0,21,0,66,1,6,36,26,101.60758,1.5395088,0,0,28,0,0,30,0,6,1,0,1,1.1625952,-2.745142,-0.58892471,0.60734493,2.6774447,-2.8675482,-0.5154705,0.69985145,2.7539949,-2.4592965,-0.43741238,0.75055951,2.9595084,43.294209,5,0.12195122,22,71,1,41,3,5,0.12195122,48,0,24.64769,21.247011,16.8006,18.664562,17.580521,13.458091,8.583004,10.67667,2,2,0.73807108,15,0,-0.83140397,-0.39211881,0.06688711,2.9580383,-1.370487,-0.28782237,0.15323505,3.0280747,-0.52897632,-0.2060172,0.1907998,3.2450206,11.248652,12.322932,7.583704,3.89347,3.9289253,-6.9107814,0,12.243752,14.472394,0.10834086,14,7.9220529,1.5621439,0.06784422,26.234385,11.623096,5.5375237,20.36463,8.9532156,4.2425237,5.0646925,7,2,1,0,3.3959999,-7.91608,14.396497,0,1,33,0,6,7,2,6.8990002,-6.8990002,2.6538553,-2.6538553,0.090497442,0.13876465,176.13077,42.653858,14.336523,48.189205,12.949531,0,0,55.030827,84.206795,0,0,11.365152,19.249496,6.6511192,0.89333218,0.37493023,0.07916031,0.10666783,0.62506974,0.027507521,420.54797,176.50339,37.26577,50.215298,294.25989,12.949531,0.46666667,0.875,6.8990002,-6.8990002,0.089868098,0.12146688,0.68819076,0.37993911,0.11898431,0.31180927,0.62006086,0.19282494,323.97495,178.86139,56.013447,146.78835,291.90189,90.774902,8,0,6,0.089868098,0.12146688,0.52777779,4.3221402,36.0215,58.739685,23.862217,73.758316,12.140347,37.736813,0,166.33443,22.850374,66.931625,14.41094,23.862217,53.480904,7.53511,11.71152,43.628529,214.53622,79.017097,64.603706,88.239998,0.34029734,6.3575521,3.7035453,10.067366,470.76328,675.6192,30.614649,0,0,17.742489,359.6535,35.330658,48.35714,498.655,3984,63,200
